emission_id	representative_occurrence_id	emission_path	site	index_command	language	variety	display	sort_key	form_role	source_scope	source_ref	source_occurrence_count	source_occurrence_ids
Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:26:1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:26:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:26	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!funden@\iventry{funden}{}}	oe		funden	funden	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:26	1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:26:1
Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:29:1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:29:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:29	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!fundene@\iventry{fundene}{}}	oe		fundene	fundene	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:29	1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:29:1
Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:34:2	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:34:2	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:34	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!findan@\iventry{findan}{}}	oe		findan	findan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:34	1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:34:2
Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:34:1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:34:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:34	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!fundene@\iventry{fundene}{}}	oe		fundene	fundene	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:34	1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:34:1
Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:36:1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:36:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:36	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!funden@\iventry{funden}{}}	oe		funden	funden	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:36	1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:36:1
Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:39:1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:39:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:39	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!funden@\iventry{funden}{}}	oe		funden	funden	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:39	1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:39:1
Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:40:1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:40:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:40	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!fundene@\iventry{fundene}{}}	oe		fundene	fundene	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:40	1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:40:1
Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:45:1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:45:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:45	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!fundhano@\iventry{*fúnðanǭ}{}}	pgmc		*fúnðanǭ	fundhano	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:45	1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:45:1
Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:46:1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:46:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:46	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!fundene@\iventry{fundene}{}}	oe		fundene	fundene	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:46	1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:46:1
Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:50:1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:50:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:50	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!funden@\iventry{funden}{}}	oe		funden	funden	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:50	1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:50:1
Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:51:1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:51:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:51	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!fundene@\iventry{fundene}{}}	oe		fundene	fundene	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:51	1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:51:1
Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:61:2	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:61:2	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:61	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!findan@\iventry{findan}{}}	oe		findan	findan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:61	1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:61:2
Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:61:3	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:61:3	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:61	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!findan@\iventry{findan}{}}	oe		findan	findan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:61	1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:61:3
Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:61:1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:61:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:61	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!finthana@\iventry{*fínθaną}{}}	pgmc		*fínθaną	finthana	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:61	1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:61:1
Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:62:2	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:62:2	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:62	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!funden@\iventry{funden}{}}	oe		funden	funden	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:62	1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:62:2
Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:62:3	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:62:3	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:62	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!funden@\iventry{funden}{}}	oe		funden	funden	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:62	1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:62:3
Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:62:1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:62:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:62	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!fundhanaz@\iventry{*fúnðanaz}{}}	pgmc		*fúnðanaz	fundhanaz	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:62	1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:62:1
Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:63:3	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:63:3	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:63	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!fundene@\iventry{fundene}{}}	oe		fundene	fundene	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:63	1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:63:3
Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:63:1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:63:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:63	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!fundhano@\iventry{*fúnðanǭ}{}}	pgmc		*fúnðanǭ	fundhano	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:63	1	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:63:1
Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:23:1	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:23:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:23	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!furi@\iventry{*fūri}{}}	pgmc		*fūri	furi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:23	1	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:23:1
Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:28:1	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:28:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:28	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!fyr@\iventry{fȳr}{}}	oe		fȳr	fyr	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:28	1	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:28:1
Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:28:2	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:28:2	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:28	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!fyre@\iventry{fȳre}{}}	oe		fȳre	fyre	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:28	1	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:28:2
Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:32:1	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:32:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:32	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!fyr@\iventry{fyr}{}}	oe		fyr	fyr	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:32	1	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:32:1
Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:33:1	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:33:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:33	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!fyre@\iventry{fyre}{}}	oe		fyre	fyre	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:33	1	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:33:1
Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:44:1	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:44:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:44	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!furi@\iventry{*fūri}{}}	pgmc		*fūri	furi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:44	1	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:44:1
Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:48:1	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:48:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:48	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!fyre@\iventry{fȳre}{}}	oe		fȳre	fyre	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:48	1	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:48:1
Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:63:1	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:63:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:63	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!furi@\iventry{*fūri}{}}	pgmc		*fūri	furi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:63	1	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:63:1
Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:63:3	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:63:3	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:63	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!fyr@\iventry{fȳr}{}}	oe		fȳr	fyr	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:63	1	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:63:3
Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:64:1	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:64:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:64	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!fyre@\iventry{fȳre}{}}	oe		fȳre	fyre	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:64	1	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:64:1
Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:64:2	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:64:2	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:64	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!fyre@\iventry{fȳre}{}}	oe		fȳre	fyre	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:64	1	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:64:2
Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:21:1	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:21:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:21	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!flasko@\iventry{*flaskō}{}}	pgmc		*flaskō	flasko	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:21	1	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:21:1
Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:23:2	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:23:2	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:23	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!flasko@\iventry{*flaskǭ}{}}	pgmc		*flaskǭ	flasko	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:23	1	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:23:2
Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:23:1	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:23:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:23	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!flaskon@\iventry{*fláskōn}{}}	pgmc		*fláskōn	flaskon	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:23	1	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:23:1
Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:27:1	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:27:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:27	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!flasce@\iventry{flasce}{}}	oe		flasce	flasce	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:27	1	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:27:1
Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:28:1	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:28:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:28	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!flascan@\iventry{flascan}{}}	oe		flascan	flascan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:28	1	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:28:1
