ID	TOKENS	PROTOFORM	ALIGNMENT	IPA	COUNTERPART	COGIDS	DOCULECT	NOTE	STRUCTURE	BORROWING	CONCEPT	PROTO	GLOSSID
2198	s m e r i a n	*smerwjăną	s m ɪə r - - - - ( - - )	smɪə	smerian	497	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			smear	*smerwjăną	237
1813	ʃ m iː r ə n	*smerwjăną	ʃ m iː r - - ə n ( - - )	ʃmiːrən	schmieren	497	German				smear	*smerwjăną	237
1059	s n eː ʋ	*snaigwăz	s n eː ( ʋ - - )	sneːʋ	sneeuw	290	Dutch				snow	*snaigwăz	238
1058	s n əʊ	*snaigwăz	s n əʊ ( - - - )	snəʊ	snow	290	English				snow	*snaigwăz	238
2199	s n ā w	*snaigwăz	s n əʊ ( - - - )	snɑːw	snāw	290	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			snow	*snaigwăz	238
1057	ʃ n eː	*snaigwăz	ʃ n eː ( - - - )	ʃneː	Schnee	290	German				snow	*snaigwăz	238
1100	z ɔ r x	*surgō	z ɔ r x -	zɔrx	zorg	301	Dutch				sorrow	*surgō	239
1099	s ɔ r əʊ	*surgō	s ɔ r əʊ -	sɔrəʊ	sorrow	301	English				sorrow	*surgō	239
2200	s o r g	*surgō	s ɔ r əʊ -	sɔrəʊ	sorg	301	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			sorrow	*surgō	239
1098	z ɔ r ɡ ə	*surgō	z ɔ r ɡ ə	zɔrɡə	Sorge	301	German				sorrow	*surgō	239
1325	z iː l	*saiwălō	z iː - - l -	ziːl	ziel	363	Dutch				soul	*saiwălō	240
1324	s əʊ l	*saiwălō	s əʊ - - l -	səʊl	soul	363	English				soul	*saiwălō	240
2201	s ā w o l	*saiwălō	s əʊ - - l -	səʊl	sāwol	363	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			soul	*saiwălō	240
1323	z eː l ə	*saiwălō	z eː - - l ə	zeːlə	Seele	363	German				soul	*saiwălō	240
1359	s p ɑ n ə	*spannăną	s p ɑ n ə - ( - - )	spɑnə	spannen	372	Dutch				span	*spannăną	241
1358	s p æ n	*spannăną	s p æ n - - ( - - )	spæn	span	372	English				span	*spannăną	241
2202	s p a n n	*spannăną	s p æ n - - ( - - )	spæn	spann	372	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			span	*spannăną	241
570	s p æ n	*spannō	s p æ n ( - )	spæn	span	156	English				span	*spannō	241
2203	s p a n n	*spannō	s p æ n ( - )	spæn	spann	156	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			span	*spannō	241
1357	ʃ p a n ə n	*spannăną	ʃ p a n ə n ( - - )	ʃpanən	spannen	372	German				span	*spannăną	241
569	ʃ p a n ə	*spannō	ʃ p a n ( ə )	ʃpanə	Spanne	156	German				span	*spannō	241
1232	s p ɑ r	*sparrōn	s p ɑ r - -	spɑr	spar	338	Dutch				spar	*sparrōn	242
1231	s p ɑː	*sparrōn	s p ɑː r - -	spɑː	spar	338	English				spar	*sparrōn	242
2204	s p e r r a n	*sparrōn	s p ɑː r - -	spɑː	sperran	338	Old_English	Source: Wiktionary etymology (template:der) | Source: Wiktionary etymology (template:der)			spar	*sparrōn	242
1230	ʃ p a r ə n	*sparrōn	ʃ p a r ə n	ʃparən	Sparren	338	German				spar	*sparrōn	242
835	s p aː r ə	*sparēną	s p aː r ə - ( - - )	spaːrə	sparen	229	Dutch				spare	*sparēną	243
834	s p ɛə	*sparēną	s p ɛə r - - ( - - )	spɛə	spare	229	English				spare	*sparēną	243
2205	s p æ r	*sparēną	s p ɛə r - - ( - - )	spɛə	spær	229	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			spare	*sparēną	243
833	ʃ p aː r ə n	*sparēną	ʃ p aː r ə n ( - - )	ʃpaːrən	sparen	229	German				spare	*sparēną	243
367	s p eː r	*speru	s p eː r ( - )	speːr	speer	101	Dutch				spear	*speru	244
366	s p ɪə	*speru	s p ɪə r ( - )	spɪə	spear	101	English				spear	*speru	244
2206	s p e r e	*speru	s p ɪə r ( - )	spɪə	spere	101	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			spear	*speru	244
365	ʃ p eː r	*speru	ʃ p eː r ( - )	ʃpeːr	Speer	101	German				spear	*speru	244
303	s p ɪ n ə	*spinnăną	s p ɪ n ə - ( - - )	spɪnə	spinnen	84	Dutch				spin	*spinnăną	245
302	s p ɪ n	*spinnăną	s p ɪ n - - ( - - )	spɪn	spin	84	English				spin	*spinnăną	245
2207	s p i n n a n	*spinnăną	s p ɪ n - - ( - - )	spɪn	spinnan	84	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			spin	*spinnăną	245
301	ʃ p ɪ n ə n	*spinnăną	ʃ p ɪ n ə n ( - - )	ʃpɪnən	spinnen	84	German				spin	*spinnăną	245
181	s p ɪ l	*spennilō	s p ɪ - - - l ( - )	spɪl	spil	51	Dutch				spindle	*spennilō	246
180	s p ɪ n d ə l	*spennilō	s p ɪ n d ə l ( - )	spɪndḷ	spindle	51	English				spindle	*spennilō	246
2208	s p i n d l e	*spennilō	s p ɪ n d ə l ( - )	spɪndḷ	spindle	51	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			spindle	*spennilō	246
179	ʃ p ɪ n d ə l	*spennilō	ʃ p ɪ n d ə l ( - )	ʃpɪndəl	Spindel	51	German				spindle	*spennilō	246
417	s p aː n	*spēnuz	s p aː n ( - - )	spaːn	spaan	114	Dutch				spoon	*spēnuz	247
416	s p uː n	*spēnuz	s p uː n ( - - )	spuːn	spoon	114	English				spoon	*spēnuz	247
2209	s p ō n	*spēnuz	s p uː n ( - - )	spuːn	spōn	114	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			spoon	*spēnuz	247
415	ʃ p aː n	*spēnuz	ʃ p aː n ( - - )	ʃpaːn	Span	114	German				spoon	*spēnuz	247
1504	s p r ɛɪ d ə	*spraidjăną	s p r ɛɪ d - ə - ( - - )	sprɛɪdə	spreiden	412	Dutch				spread	*spraidjăną	248
1503	s p r ɛ d	*spraidjăną	s p r ɛ d - - - ( - - )	sprɛd	spread	412	English				spread	*spraidjăną	248
2210	s p r ǣ d a n	*spraidjăną	s p r ɛ d - - - ( - - )	sprɛd	sprǣdan	412	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			spread	*spraidjăną	248
1502	ʃ p r ai t ə n	*spraidjăną	ʃ p r ai t - ə n ( - - )	ʃpraitən	spreiten	412	German				spread	*spraidjăną	248
71	s p oː r	*spurăn	s p oː r ( - - )	spoːr	spoor	20	Dutch				spur	*spurăn	249
70	s p ɜː	*spurăn	s p ɜː r ( - - )	spɜː	spur	20	English				spur	*spurăn	249
2211	s p o r a	*spurăn	s p ɜː r ( - - )	spɜː	spora	20	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			spur	*spurăn	249
69	ʃ p ɔ r n	*spurăn	ʃ p ɔ r ( - n )	ʃpɔrn	Sporn	20	German				spur	*spurăn	249
1405	s t ɑ f	*stabiz	s t ɑ f ( - - )	stɑf	staf	384	Dutch				staff	*stabiz	250
1404	s t ɑː f	*stabiz	s t ɑː f ( - - )	stɑːf	staff	384	English				staff	*stabiz	250
2212	s t æ f	*stabiz	s t ɑː f ( - - )	stɑːf	stæf	384	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			staff	*stabiz	250
1403	ʃ t aː p	*stabiz	ʃ t aː b ( - - )	ʃtaːp	Stab	384	German				staff	*stabiz	250
30	s t aː r t	*sturtijăną	s t aː r t ( - - )	staːrt	staart	8	Dutch				start	*sturtijăną	251
29	s t ɑː t	*sturtijăną	s t ɑː - t ( - - )	stɑːt	start	8	English				start	*sturtijăną	251
2213	s t y r t a n	*sturtijăną	s t ɑː - t ( - - )	stɑːt	styrtan	8	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			start	*sturtijăną	251
28	ʃ t ɛ r ts	*sturtijăną	ʃ t ɛ r ts ( - - )	ʃtɛrt͡s	Sterz	8	German				start	*sturtijăną	251
322	s t ɛ r v ə	*sterbăną	s t ɛ r v ə - - -	stɛrvə	sterven	89	Dutch				starve	*sterbăną	252
321	s t ɑː v	*sterbăną	s t ɑː - v - - - -	stɑːv	starve	89	English				starve	*sterbăną	252
2214	s t e o r f a n	*sterbăną	s t ɑː - v - - - -	stɑːv	steorfan	89	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			starve	*sterbăną	252
320	ʃ t ɛ r b ə n	*sterbăną	ʃ t ɛ r b ə n - -	ʃtɛrbən	sterben	89	German				starve	*sterbăną	252
460	s t eː l ə	*stelăną	s t eː l ə - ( - - )	steːlə	stelen	126	Dutch				steal	*stelăną	253
459	s t iː l	*stelăną	s t iː l - - ( - - )	stiːl	steal	126	English				steal	*stelăną	253
2215	v i e d ä	*stelăną	s t iː l - - ( - - )	stiːl	viedä	126	Old_English	Source: Wiktionary etymology (Old English link) | Source: Wiktionary etymology (Old English link)			steal	*stelăną	253
458	ʃ t eː l ə n	*stelăną	ʃ t eː l ə n ( - - )	ʃteːlən	stehlen	126	German				steal	*stelăną	253
1627	s t ɑ m	*stamnăz	s t ɑ m ( - - - )	stɑm	stam	446	Dutch				stem	*stamnăz	254
1626	s t ɛ m	*stamnăz	s t ɛ m ( - - - )	stɛm	stem	446	English				stem	*stamnăz	254
2216	s t e m n	*stamnăz	s t ɛ m ( - - - )	stɛm	stemn	446	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			stem	*stamnăz	254
1625	ʃ t a m	*stamnăz	ʃ t a m ( - - - )	ʃtam	Stamm	446	German				stem	*stamnăz	254
1397	s t ɪ l ə	*stelljăną	s t ɪ l - ə - ( - - )	stɪlə	stillen	382	Dutch				still	*stelljăną	255
1396	s t ɪ l	*stelljăną	s t ɪ l - - - ( - - )	stɪl	still	382	English				still	*stelljăną	255
2217	s t i l l e	*stelljăną	s t ɪ l - - - ( - - )	stɪl	stille	382	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			still	*stelljăną	255
1395	ʃ t ɪ l ə n	*stelljăną	ʃ t ɪ l - ə n ( - - )	ʃtɪlən	stillen	382	German				still	*stelljăną	255
449	s t ɛ l t	*steltjōn	s t ɛ l t - - ( - )	stɛlt	stelt	123	Dutch				stilt	*steltjōn	256
448	s t ɪ l t	*steltjōn	s t ɪ l t - - ( - )	stɪlt	stilt	123	English				stilt	*steltjōn	256
2218	* s t i l t e	*steltjōn	s t ɪ l t - - ( - )	stɪlt	-	123	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh) | Unattested OE; reconstructed *stilte.			stilt	*steltjōn	256
447	ʃ t ɛ l ts ə	*steltjōn	ʃ t ɛ l ts - ə ( - )	ʃtɛlt͡sə	Stelze	123	German				stilt	*steltjōn	256
1902	s t ɔ k	*stukkăz	s t ɔ k ( - - )	stɔk	stok	521	Dutch				stock	*stukkăz	257
1901	s t ɔ k	*stukkăz	s t ɔ k ( - - )	stɔk	stock	521	English				stock	*stukkăz	257
2219	s t o c c	*stukkăz	s t ɔ k ( - - )	stɔk	stocc	521	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			stock	*stukkăz	257
1900	ʃ t ɔ k	*stukkăz	ʃ t ɔ k ( - - )	ʃtɔk	Stock	521	German				stock	*stukkăz	257
1416	s t eː n	*stainăz	s t eː n ( - - )	steːn	steen	387	Dutch				stone	*stainăz	258
1415	s t əʊ n	*stainăz	s t əʊ n ( - - )	stəʊn	stone	387	English				stone	*stainăz	258
2220	s t ā n	*stainăz	s t əʊ n ( - - )	stɑːn	stān	387	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			stone	*stainăz	258
1414	ʃ t ai n	*stainăz	ʃ t ai n ( - - )	ʃtain	Stein	387	German				stone	*stainăz	258
1895	s t uː l	*stōlăz	s t uː l ( - - )	stuːl	stoel	519	Dutch				stool	*stōlăz	259
1894	s t uː l	*stōlăz	s t uː l ( - - )	stuːl	stool	519	English				stool	*stōlăz	259
2221	s t ō l	*stōlăz	s t uː l ( - - )	stuːl	stōl	519	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			stool	*stōlăz	259
1893	ʃ t uː l	*stōlăz	ʃ t uː l ( - - )	ʃtuːl	Stuhl	519	German				stool	*stōlăz	259
594	s t ɔː k	*sturkăz	s t ɔː - k ( - - )	stɔːk	stork	163	English				stork	*sturkăz	358
2222	s t o r c	*sturkăz	s t ɔː - k ( - - )	stɔːk	storc	163	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			stork	*sturkăz	358
593	ʃ t ɔ r x	*sturkăz	ʃ t ɔ r x ( - - )	ʃtɔrx	Storch	163	German				stork	*sturkăz	358
672	s t ɔ r m	*sturmăz	s t ɔ r m ( - - )	stɔrm	storm	184	Dutch				storm	*sturmăz	260
671	s t ɔː m	*sturmăz	s t ɔː - m ( - - )	stɔːm	storm	184	English				storm	*sturmăz	260
2223	s t o r m	*sturmăz	s t ɔː - m ( - - )	stɔːm	storm	184	Old_English	Source: Wiktionary etymology (template:der) | Source: Wiktionary etymology (template:der)			storm	*sturmăz	260
670	ʃ t ʊ r m	*sturmăz	ʃ t ʊ r m ( - - )	ʃtʊrm	Sturm	184	German				storm	*sturmăz	260
1255	s t r oː	*strawą	s t r oː ( - - - )	stroː	stro	344	Dutch				straw	*strawą	261
1254	s t r ɔː	*strawą	s t r ɔː ( - - - )	strɔː	straw	344	English				straw	*strawą	261
2224	s t r ē a w	*strawą	s t r ɔː ( - - - )	strɔː	strēaw	344	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			straw	*strawą	261
1253	ʃ t r oː	*strawą	ʃ t r oː ( - - - )	ʃtroː	Stroh	344	German				straw	*strawą	261
1363	s t r oː m	*straumăz	s t r oː m ( - - )	stroːm	stroom	373	Dutch				stream	*straumăz	262
1362	s t r iː m	*straumăz	s t r iː m ( - - )	striːm	stream	373	English				stream	*straumăz	262
2225	s t r ē a m	*straumăz	s t r iː m ( - - )	striːm	strēam	373	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			stream	*straumăz	262
1361	ʃ t r oː m	*straumăz	ʃ t r oː m ( - - )	ʃtroːm	Strom	373	German				stream	*straumăz	262
733	s t r ɛ k ə	*strakkjăną	s t r ɛ k - ə - ( - - )	strɛkə	strekken	201	Dutch				stretch	*strakkjăną	263
732	s t r ɛ ʧ	*strakkjăną	s t r ɛ ʧ - - - ( - - )	strɛʧ	stretch	201	English				stretch	*strakkjăną	263
2226	s t r e ċ ċ a n	*strakkjăną	s t r ɛ ʧ - - - ( - - )	strɛʧ	streċċan	201	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			stretch	*strakkjăną	263
731	ʃ t r ɛ k ə n	*strakkjăną	ʃ t r ɛ k - ə n ( - - )	ʃtrɛkən	strecken	201	German				stretch	*strakkjăną	263
359	s t r oː j ə	*strawjăną	s t r oː - j ə - ( - - )	stroːjə	strooien	99	Dutch				strew	*strawjăną	264
358	s t r uː	*strawjăną	s t r uː - - - - ( - - )	struː	strew	99	English				strew	*strawjăną	264
2227	s t r e w i a n	*strawjăną	s t r uː - - - - ( - - )	struː	strewian	99	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			strew	*strawjăną	264
357	ʃ t r ɔy ə n	*strawjăną	ʃ t r ɔy - - ə n ( - - )	ʃtrɔyən	streuen	99	German				strew	*strawjăną	264
495	s t r ɛ ŋ	*strangiz	s t r ɛ ŋ - ( - - )	strɛŋ	streng	135	Dutch				string	*strangiz	265
494	s t r ɪ ŋ	*strangiz	s t r ɪ ŋ - ( - - )	strɪŋ	string	135	English				string	*strangiz	265
2228	s t r e n ġ	*strangiz	s t r ɪ ŋ - ( - - )	strɪŋ	strenġ	135	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			string	*strangiz	265
493	ʃ t r a ŋ	*strangiz	ʃ t r a ŋ - ( - - )	ʃtraŋ	Strang	135	German				string	*strangiz	265
607	s t ʌ d	*stōdą	s t ʌ d - ( - )	stʌd	stud	167	English				stud	*stōdą	359
2229	s t ō d	*stōdą	s t ʌ d - ( - )	stʌd	stōd	167	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			stud	*stōdą	359
606	ʃ t uː t ə	*stōdą	ʃ t uː t ə ( - )	ʃtuːtə	Stute	167	German				stud	*stōdą	359
1872	z oː m ə r	*sumerăz	z oː m ə r ( - - )	zoːmər	zomer	513	Dutch				summer	*sumerăz	266
1871	s ʌ m ə	*sumerăz	s ʌ m ə r ( - - )	sʌmə	summer	513	English				summer	*sumerăz	266
2230	s u m o r	*sumerăz	s ʌ m ə r ( - - )	sʌmə	sumor	513	Old_English	Source: Wiktionary etymology (template:der) | Source: Wiktionary etymology (template:der)			summer	*sumerăz	266
1870	z ɔ m ə r	*sumerăz	z ɔ m ə r ( - - )	zɔmər	Sommer	513	German				summer	*sumerăz	266
1758	z ɔ n	*sunnōn	z ɔ n ( - - )	zɔn	zon	481	Dutch				sun	*sunnōn	267
1757	s ʌ n	*sunnōn	s ʌ n ( - - )	sʌn	sun	481	English				sun	*sunnōn	267
2231	s u n n e	*sunnōn	s ʌ n ( - - )	ˈsun.ne	sunne	481	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			sun	*sunnōn	267
1756	z ɔ n ə	*sunnōn	z ɔ n ( ə - )	zɔnə	Sonne	481	German				sun	*sunnōn	267
1656	ɑ f s ɔ n d ə r ə	*sundrōjăną	( ɑ f ) s ɔ n d ə r ( ə - - - - - )	ɑfsɔndərə	afzonderen	454	Dutch				sunder	*sundrōjăną	268
1655	s ʌ n d ə	*sundrōjăną	( - - ) s ʌ n d ə r ( - - - - - - )	sʌndə	sunder	454	English				sunder	*sundrōjăną	268
2232	s u n d o r	*sundrōjăną	( - - ) s ʌ n d ə r ( - - - - - - )	sʌndə	sundor-	454	Old_English	Source: Wiktionary etymology (template:der) | Source: Wiktionary etymology (template:der)			sunder	*sundrōjăną	268
1654	z ɔ n d ə r n	*sundrōjăną	( - - ) z ɔ n d ə r ( - n - - - - )	zɔndərn	sondern	454	German				sunder	*sundrōjăną	268
1367	z œy p ə	*sūpăną	z œy p ə - ( - - )	zœypə	zuipen	374	Dutch				sup	*sūpăną	269
1366	s ʌ p	*sūpăną	s ʌ p - - ( - - )	sʌp	sup	374	English				sup	*sūpăną	269
2233	s ū p a n	*sūpăną	s ʌ p - - ( - - )	sʌp	sūpan	374	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			sup	*sūpăną	269
1365	z au f ə n	*sūpăną	z au f ə n ( - - )	zaufən	saufen	374	German				sup	*sūpăną	269
1283	z ʋ aː l yː ʋ	*swalgwōn	z ʋ aː l ( yː ʋ - - )	zʋaːlyːʋ	zwaluw	352	Dutch				swallow	*swalgwōn	270
1282	s ʋ ɔ l əʊ	*swalgwōn	s ʋ ɔ l ( əʊ - - - )	sʋɔləʊ	swallow	352	English				swallow	*swalgwōn	270
2234	s w e l g a n	*swalgwōn	s ʋ ɔ l ( əʊ - - - )	sʋɔləʊ	swelgan	352	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			swallow	*swalgwōn	270
1281	ʃ v a l b ə	*swalgwōn	ʃ v a l ( - b ə - )	ʃvalbə	Schwalbe	352	German				swallow	*swalgwōn	270
1630	s ʋ ɔ n	*swanăz	s ʋ ɔ n ( - - )	sʋɔn	swan	447	English				swan	*swanăz	360
2235	s w a n	*swanăz	s ʋ ɔ n ( - - )	sʋɔn	swan	447	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			swan	*swanăz	360
1629	ʃ v aː n	*swanăz	ʃ v aː n ( - - )	ʃvaːn	Schwan	447	German				swan	*swanăz	360
679	s ʋ ɛ l	*swellăną	s ʋ ɛ l - - ( - - )	sʋɛl	swell	186	English				swell	*swellăną	361
2236	s w e l l a n	*swellăną	s ʋ ɛ l - - ( - - )	sʋɛl	swellan	186	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			swell	*swellăną	361
678	ʃ v ɛ l ə n	*swellăną	ʃ v ɛ l ə n ( - - )	ʃvɛlən	schwellen	186	German				swell	*swellăną	361
985	z ʋ ɛ m ə	*swimmăną	z ʋ ɛ m ə - ( - - )	zʋɛmə	zwemmen	270	Dutch				swim	*swimmăną	271
984	s ʋ ɪ m	*swimmăną	s ʋ ɪ m - - ( - - )	sʋɪm	swim	270	English				swim	*swimmăną	271
2237	s w i m m a n	*swimmăną	s ʋ ɪ m - - ( - - )	sʋɪm	swimman	270	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			swim	*swimmăną	271
983	ʃ v ɪ m ə n	*swimmăną	ʃ v ɪ m ə n ( - - )	ʃvɪmən	schwimmen	270	German				swim	*swimmăną	271
1078	z ʋ ɛɪ n	*swīnăn	z ʋ ɛɪ n ( - - )	zʋɛɪn	zwijn	295	Dutch				swine	*swīnăn	272
1077	s ʋ aɪ n	*swīnăn	s ʋ aɪ n ( - - )	sʋaɪn	swine	295	English				swine	*swīnăn	272
2238	s w ī n	*swīnăn	s ʋ aɪ n ( - - )	sʋaɪn	swīn	295	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			swine	*swīnăn	272
1076	ʃ v ai n	*swīnăn	ʃ v ai n ( - - )	ʃvain	Schwein	295	German				swine	*swīnăn	272
209	z ʋ aː r t	*swerdą	z ʋ aː r t ( - - )	zʋaːrt	zwaard	58	Dutch				sword	*swerdą	273
208	s ɔː d	*swerdą	s - ɔː - d ( - - )	sɔːd	sword	58	English				sword	*swerdą	273
2239	s w e o r d	*swerdą	s - ɔː - d ( - - )	sɔːd	sweord	58	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			sword	*swerdą	273
207	ʃ v eː r t	*swerdą	ʃ v eː r t ( - - )	ʃveːrt	Schwert	58	German				sword	*swerdą	273
330	t ɑ p	*tappōn	t ɑ p - ( - )	tɑp	tap	91	Dutch				tap	*tappōn	274
329	t æ p	*tappōn	t æ p - ( - )	tæp	tap	91	English				tap	*tappōn	274
2240	t æ p p a	*tappōn	t æ p - ( - )	tæp	tæppa	91	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			tap	*tappōn	274
328	ts a pf ə n	*tappōn	ts a pf ə ( n )	t͡sap͡fən	Zapfen	91	German				tap	*tappōn	274
1389	t oː m	*tauxmăz	t oː - m ( - - )	toːm	toom	380	Dutch				team	*tauxmăz	275
1388	t iː m	*tauxmăz	t iː - m ( - - )	tiːm	team	380	English				team	*tauxmăz	275
2241	t ē a m	*tauxmăz	t iː - m ( - - )	tiːm	tēam	380	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			team	*tauxmăz	275
1387	ts au m	*tauxmăz	ts au - m ( - - )	t͡saum	Zaum	380	German				team	*tauxmăz	275
863	t iː n	*tehun	t iː - - n	tiːn	tien	237	Dutch				ten	*tehun	276
862	t ɛ n	*tehun	t ɛ - - n	tɛn	ten	237	English				ten	*tehun	276
2242	t ī e n	*tehun	t ɛ - - n	tɛn	tīen	237	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			ten	*tehun	276
861	ts eː n	*tehun	ts eː - - n	t͡seːn	zehn	237	German				ten	*tehun	276
1804	θ eɪ n	*θegnăz	θ eɪ - - n ( - - )	θeɪn	thane	494	English				thane	*θegnăz	362
2243	þ æ ġ n	*θegnăz	θ eɪ - - n ( - - )	θeɪn	þæġn	494	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			thane	*θegnăz	362
1803	d eː ɡ ə n	*θegnăz	d eː ɡ ə n ( - - )	deːɡən	Degen	494	German				thane	*θegnăz	362
1198	d ɑ ŋ k	*θankăz	d ɑ ŋ k ( - - )	dɑŋk	dank	328	Dutch	!			thanks	*θankăz	277
1197	θ æ ŋ k s	*θankăz	θ æ ŋ k ( - s )	θæŋks	thanks	328	English	!			thanks	*θankăz	277
2244	þ a n c a s	*θankăz	θ æ ŋ k ( - s )	θæŋks	þancas	328	Old_English	! | TODO: replace with attested Old English form | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			thanks	*θankăz	277
1196	d a ŋ k	*θankăz	d a ŋ k ( - - )	daŋk	Dank	328	German				thanks	*θankăz	277
952	d ɑ k	*θaką	d ɑ k ( - - )	dɑk	dak	261	Dutch				thatch	*θaką	278
951	θ æ ʧ	*θaką	θ æ ʧ ( - - )	θæʧ	thatch	261	English				thatch	*θaką	278
2245	þ æ c	*θaką	θ æ ʧ ( - - )	θæʧ	þæc	261	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			thatch	*θaką	278
950	d a x	*θaką	d a x ( - - )	dax	Dach	261	German				thatch	*θaką	278
652	d iː f	*θeubăz	d iː f ( - - )	diːf	dief	179	Dutch				thief	*θeubăz	279
651	θ iː f	*θeubăz	θ iː f ( - - )	θiːf	thief	179	English				thief	*θeubăz	279
2246	þ ē o f	*θeubăz	θ iː f ( - - )	θiːf	þēof	179	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			thief	*θeubăz	279
650	d iː p	*θeubăz	d iː b ( - - )	diːp	Dieb	179	German				thief	*θeubăz	279
715	d ɪ ŋ	*þingą	d ɪ ŋ - ( - - )	dɪŋ	ding	196	Dutch				thing	*þingą	280
714	θ ɪ ŋ	*þingą	θ ɪ ŋ - ( - - )	θɪŋ	thing	196	English				thing	*þingą	280
2247	þ i n g	*þingą	θ ɪ ŋ - ( - - )	θɪŋ	þing	196	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			thing	*þingą	280
713	d ɪ ŋ	*þingą	d ɪ ŋ - ( - - )	dɪŋ	Ding	196	German				thing	*þingą	280
355	d ɛ ŋ k ə	*θankăz	d ɛ ŋ k ( ə - )	dɛŋkə	denken	98	Dutch	!			think	*θankăz	281
354	θ ɪ ŋ k	*θankăz	θ ɪ ŋ k ( - - )	θɪŋk	think	98	English	!			think	*θankăz	281
2248	þ e n ċ a n	*θankăz	θ ɪ ŋ k ( - - )	θɪŋk	þenċan	98	Old_English	! | TODO: replace with attested Old English form | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			think	*θankăz	281
353	d ɛ ŋ k ə n	*θankăz	d ɛ ŋ k ( ə n )	dɛŋkən	denken	98	German				think	*θankăz	281
67	d ɔ r s t	*θurstuz	d ɔ r s t ( - - )	dɔrst	dorst	19	Dutch				thirst	*θurstuz	282
